,date,TWTR,isPartial
16,2014-06-17,24.8,False
17,2014-06-18,18.6,False
18,2014-06-19,21.39,False
19,2014-06-20,20.46,False
20,2014-06-21,7.13,False
21,2014-06-22,4.96,False
22,2014-06-23,17.669999999999998,False
23,2014-06-24,19.22,False
24,2014-06-25,17.98,False
25,2014-06-26,26.35,False
26,2014-06-27,25.419999999999998,False
27,2014-06-28,8.06,False
28,2014-06-29,2.48,False
29,2014-06-30,22.94,False
0,2014-07-01,7.56,False
1,2014-07-02,8.28,False
2,2014-07-03,6.12,False
3,2014-07-04,2.88,False
4,2014-07-05,1.44,False
5,2014-07-06,1.08,False
6,2014-07-07,5.3999999999999995,False
7,2014-07-08,8.64,False
8,2014-07-09,7.199999999999999,False
9,2014-07-10,7.56,False
10,2014-07-11,6.12,False
11,2014-07-12,1.7999999999999998,False
12,2014-07-13,1.7999999999999998,False
13,2014-07-14,5.76,False
14,2014-07-15,5.3999999999999995,False
15,2014-07-16,6.84,False
16,2014-07-17,6.4799999999999995,False
17,2014-07-18,6.84,False
18,2014-07-19,2.16,False
19,2014-07-20,1.7999999999999998,False
20,2014-07-21,5.3999999999999995,False
21,2014-07-22,5.04,False
22,2014-07-23,6.12,False
23,2014-07-24,7.199999999999999,False
24,2014-07-25,5.76,False
25,2014-07-26,1.44,False
26,2014-07-27,1.44,False
27,2014-07-28,7.56,False
28,2014-07-29,27.72,False
29,2014-07-30,36.0,False
30,2014-07-31,15.479999999999999,False
0,2014-08-01,23.0,False
1,2014-08-02,5.5200000000000005,False
2,2014-08-03,1.61,False
3,2014-08-04,15.870000000000001,False
4,2014-08-05,15.180000000000001,False
5,2014-08-06,11.270000000000001,False
6,2014-08-07,10.120000000000001,False
7,2014-08-08,8.74,False
8,2014-08-09,1.1500000000000001,False
9,2014-08-10,2.7600000000000002,False
10,2014-08-11,14.72,False
11,2014-08-12,12.88,False
12,2014-08-13,11.270000000000001,False
13,2014-08-14,10.81,False
14,2014-08-15,10.81,False
15,2014-08-16,2.0700000000000003,False
16,2014-08-17,0.6900000000000001,False
17,2014-08-18,11.5,False
18,2014-08-19,10.81,False
19,2014-08-20,10.120000000000001,False
20,2014-08-21,8.51,False
21,2014-08-22,13.110000000000001,False
22,2014-08-23,5.5200000000000005,False
23,2014-08-24,4.6000000000000005,False
24,2014-08-25,13.110000000000001,False
25,2014-08-26,15.180000000000001,False
26,2014-08-27,11.270000000000001,False
27,2014-08-28,15.180000000000001,False
28,2014-08-29,14.26,False
29,2014-08-30,2.99,False
30,2014-08-31,4.140000000000001,False
0,2014-09-01,2.64,False
1,2014-09-02,15.18,False
2,2014-09-03,17.82,False
3,2014-09-04,14.52,False
4,2014-09-05,14.3,False
5,2014-09-06,4.84,False
6,2014-09-07,3.52,False
7,2014-09-08,20.24,False
8,2014-09-09,17.38,False
9,2014-09-10,22.0,False
10,2014-09-11,19.580000000000002,False
11,2014-09-12,17.16,False
12,2014-09-13,6.16,False
13,2014-09-14,2.86,False
14,2014-09-15,13.86,False
15,2014-09-16,15.4,False
16,2014-09-17,14.96,False
17,2014-09-18,14.08,False
18,2014-09-19,14.08,False
19,2014-09-20,4.62,False
20,2014-09-21,5.06,False
21,2014-09-22,13.2,False
22,2014-09-23,14.74,False
23,2014-09-24,14.74,False
24,2014-09-25,15.4,False
25,2014-09-26,10.56,False
26,2014-09-27,3.52,False
27,2014-09-28,2.64,False
28,2014-09-29,9.68,False
29,2014-09-30,7.92,False
0,2014-10-01,5.880000000000001,False
1,2014-10-02,7.000000000000001,False
2,2014-10-03,7.000000000000001,False
3,2014-10-04,2.24,False
4,2014-10-05,1.4000000000000001,False
5,2014-10-06,5.6000000000000005,False
6,2014-10-07,5.6000000000000005,False
7,2014-10-08,7.000000000000001,False
8,2014-10-09,9.24,False
9,2014-10-10,8.4,False
10,2014-10-11,2.5200000000000005,False
11,2014-10-12,1.4000000000000001,False
12,2014-10-13,7.000000000000001,False
13,2014-10-14,7.000000000000001,False
14,2014-10-15,8.120000000000001,False
15,2014-10-16,7.280000000000001,False
16,2014-10-17,9.520000000000001,False
17,2014-10-18,2.8000000000000003,False
18,2014-10-19,0.8400000000000001,False
19,2014-10-20,7.000000000000001,False
20,2014-10-21,8.120000000000001,False
21,2014-10-22,7.5600000000000005,False
22,2014-10-23,3.6400000000000006,False
23,2014-10-24,7.5600000000000005,False
24,2014-10-25,1.12,False
25,2014-10-26,1.4000000000000001,False
26,2014-10-27,22.400000000000002,False
27,2014-10-28,28.000000000000004,False
28,2014-10-29,14.280000000000001,False
29,2014-10-30,12.600000000000001,False
30,2014-10-31,8.680000000000001,False
0,2014-11-01,3.74,False
1,2014-11-02,3.52,False
2,2014-11-03,11.44,False
3,2014-11-04,9.68,False
4,2014-11-05,11.22,False
5,2014-11-06,10.34,False
6,2014-11-07,10.78,False
7,2014-11-08,2.86,False
8,2014-11-09,2.2,False
9,2014-11-10,8.58,False
10,2014-11-11,10.34,False
11,2014-11-12,18.7,False
12,2014-11-13,22.0,False
13,2014-11-14,14.08,False
14,2014-11-15,5.72,False
15,2014-11-16,1.54,False
16,2014-11-17,10.12,False
17,2014-11-18,10.34,False
18,2014-11-19,9.9,False
19,2014-11-20,6.6,False
20,2014-11-21,11.0,False
21,2014-11-22,3.52,False
22,2014-11-23,2.86,False
23,2014-11-24,6.6,False
24,2014-11-25,11.66,False
25,2014-11-26,12.76,False
26,2014-11-27,2.86,False
27,2014-11-28,7.04,False
28,2014-11-29,3.52,False
29,2014-11-30,1.54,False
0,2014-12-01,12.24,False
1,2014-12-02,13.940000000000001,False
2,2014-12-03,13.430000000000001,False
3,2014-12-04,12.07,False
4,2014-12-05,13.940000000000001,False
5,2014-12-06,3.91,False
6,2014-12-07,3.5700000000000003,False
7,2014-12-08,14.790000000000001,False
8,2014-12-09,16.66,False
9,2014-12-10,15.3,False
10,2014-12-11,13.940000000000001,False
11,2014-12-12,14.450000000000001,False
12,2014-12-13,3.2300000000000004,False
13,2014-12-14,1.87,False
14,2014-12-15,12.24,False
15,2014-12-16,12.750000000000002,False
16,2014-12-17,11.22,False
17,2014-12-18,14.280000000000001,False
18,2014-12-19,12.58,False
19,2014-12-20,4.42,False
20,2014-12-21,1.87,False
21,2014-12-22,13.430000000000001,False
22,2014-12-23,17.0,False
23,2014-12-24,11.56,False
24,2014-12-25,6.970000000000001,False
25,2014-12-26,9.01,False
26,2014-12-27,6.29,False
27,2014-12-28,3.74,False
28,2014-12-29,9.860000000000001,False
29,2014-12-30,14.450000000000001,False
30,2014-12-31,12.24,False
0,2015-01-01,6.3,False
1,2015-01-02,8.459999999999999,False
2,2015-01-03,5.58,False
3,2015-01-04,3.78,False
4,2015-01-05,8.82,False
5,2015-01-06,13.86,False
6,2015-01-07,14.76,False
7,2015-01-08,13.86,False
8,2015-01-09,16.2,False
9,2015-01-10,4.859999999999999,False
10,2015-01-11,4.32,False
11,2015-01-12,13.68,False
12,2015-01-13,10.62,False
13,2015-01-14,13.68,False
14,2015-01-15,11.16,False
15,2015-01-16,10.44,False
16,2015-01-17,4.5,False
17,2015-01-18,2.52,False
18,2015-01-19,5.58,False
19,2015-01-20,11.52,False
20,2015-01-21,9.9,False
21,2015-01-22,14.219999999999999,False
22,2015-01-23,15.12,False
23,2015-01-24,4.859999999999999,False
24,2015-01-25,2.88,False
25,2015-01-26,8.1,False
26,2015-01-27,13.139999999999999,False
27,2015-01-28,14.399999999999999,False
28,2015-01-29,18.0,False
29,2015-01-30,17.64,False
30,2015-01-31,3.5999999999999996,False
0,2015-02-01,1.3,False
1,2015-02-02,6.76,False
2,2015-02-03,7.800000000000001,False
3,2015-02-04,10.14,False
4,2015-02-05,21.84,False
5,2015-02-06,26.0,False
6,2015-02-07,5.720000000000001,False
7,2015-02-08,3.12,False
8,2015-02-09,9.36,False
9,2015-02-10,10.4,False
10,2015-02-11,7.54,False
11,2015-02-12,4.16,False
12,2015-02-13,5.46,False
13,2015-02-14,1.56,False
14,2015-02-15,1.3,False
15,2015-02-16,1.82,False
16,2015-02-17,5.46,False
17,2015-02-18,5.98,False
18,2015-02-19,4.94,False
19,2015-02-20,6.5,False
20,2015-02-21,2.6,False
21,2015-02-22,1.04,False
22,2015-02-23,4.16,False
23,2015-02-24,5.2,False
24,2015-02-25,3.12,False
25,2015-02-26,6.24,False
26,2015-02-27,5.2,False
27,2015-02-28,1.82,False
0,2015-03-01,1.95,False
1,2015-03-02,7.05,False
2,2015-03-03,8.7,False
3,2015-03-04,11.549999999999999,False
4,2015-03-05,5.7,False
5,2015-03-06,7.199999999999999,False
6,2015-03-07,5.1,False
7,2015-03-08,3.3,False
8,2015-03-09,7.199999999999999,False
9,2015-03-10,6.75,False
10,2015-03-11,6.8999999999999995,False
11,2015-03-12,4.05,False
12,2015-03-13,6.1499999999999995,False
13,2015-03-14,2.6999999999999997,False
14,2015-03-15,1.05,False
15,2015-03-16,4.05,False
16,2015-03-17,7.8,False
17,2015-03-18,4.8,False
18,2015-03-19,5.7,False
19,2015-03-20,7.949999999999999,False
20,2015-03-21,2.6999999999999997,False
21,2015-03-22,1.65,False
22,2015-03-23,4.8,False
23,2015-03-24,12.75,False
24,2015-03-25,15.0,False
25,2015-03-26,11.25,False
26,2015-03-27,7.199999999999999,False
27,2015-03-28,3.3,False
28,2015-03-29,4.5,False
29,2015-03-30,9.75,False
30,2015-03-31,8.7,False
0,2015-04-01,3.7800000000000002,False
1,2015-04-02,3.7800000000000002,False
2,2015-04-03,1.8900000000000001,False
3,2015-04-04,1.08,False
4,2015-04-05,0.81,False
5,2015-04-06,2.43,False
6,2015-04-07,4.32,False
7,2015-04-08,4.32,False
8,2015-04-09,3.7800000000000002,False
9,2015-04-10,2.97,False
10,2015-04-11,0.81,False
11,2015-04-12,0.81,False
12,2015-04-13,2.43,False
13,2015-04-14,2.16,False
14,2015-04-15,3.24,False
15,2015-04-16,2.7,False
16,2015-04-17,2.7,False
17,2015-04-18,1.08,False
18,2015-04-19,1.08,False
19,2015-04-20,2.97,False
20,2015-04-21,2.7,False
21,2015-04-22,3.7800000000000002,False
22,2015-04-23,2.7,False
23,2015-04-24,2.97,False
24,2015-04-25,1.08,False
25,2015-04-26,0.81,False
26,2015-04-27,4.32,False
27,2015-04-28,21.060000000000002,False
28,2015-04-29,27.0,False
29,2015-04-30,12.420000000000002,False
0,2015-05-01,23.0,False
1,2015-05-02,6.44,False
2,2015-05-03,5.98,False
3,2015-05-04,13.34,False
4,2015-05-05,12.65,False
5,2015-05-06,10.81,False
6,2015-05-07,12.65,False
7,2015-05-08,10.81,False
8,2015-05-09,3.68,False
9,2015-05-10,3.91,False
10,2015-05-11,9.200000000000001,False
11,2015-05-12,8.97,False
12,2015-05-13,10.58,False
13,2015-05-14,10.120000000000001,False
14,2015-05-15,7.36,False
15,2015-05-16,1.84,False
16,2015-05-17,3.22,False
17,2015-05-18,7.590000000000001,False
18,2015-05-19,9.200000000000001,False
19,2015-05-20,9.200000000000001,False
20,2015-05-21,7.36,False
21,2015-05-22,9.66,False
22,2015-05-23,3.91,False
23,2015-05-24,1.1500000000000001,False
24,2015-05-25,2.0700000000000003,False
25,2015-05-26,8.51,False
26,2015-05-27,4.83,False
27,2015-05-28,8.74,False
28,2015-05-29,7.36,False
29,2015-05-30,2.7600000000000002,False
30,2015-05-31,2.5300000000000002,False
0,2015-06-01,8.32,False
1,2015-06-02,6.5,False
2,2015-06-03,9.1,False
3,2015-06-04,7.54,False
4,2015-06-05,7.800000000000001,False
5,2015-06-06,1.56,False
6,2015-06-07,1.82,False
7,2015-06-08,6.76,False
8,2015-06-09,5.720000000000001,False
9,2015-06-10,5.98,False
10,2015-06-11,17.68,False
11,2015-06-12,26.0,False
12,2015-06-13,5.46,False
13,2015-06-14,1.56,False
14,2015-06-15,7.800000000000001,False
15,2015-06-16,11.18,False
16,2015-06-17,11.440000000000001,False
17,2015-06-18,8.58,False
18,2015-06-19,8.58,False
19,2015-06-20,3.64,False
20,2015-06-21,1.82,False
21,2015-06-22,7.800000000000001,False
22,2015-06-23,9.1,False
23,2015-06-24,5.720000000000001,False
24,2015-06-25,5.46,False
25,2015-06-26,5.720000000000001,False
26,2015-06-27,2.8600000000000003,False
27,2015-06-28,1.82,False
28,2015-06-29,6.76,False
29,2015-06-30,10.4,False
0,2015-07-01,6.959999999999999,False
1,2015-07-02,5.8,False
2,2015-07-03,2.03,False
3,2015-07-04,0.8699999999999999,False
4,2015-07-05,1.45,False
5,2015-07-06,6.09,False
6,2015-07-07,4.64,False
7,2015-07-08,5.22,False
8,2015-07-09,5.22,False
9,2015-07-10,4.64,False
10,2015-07-11,1.7399999999999998,False
11,2015-07-12,1.16,False
12,2015-07-13,4.93,False
13,2015-07-14,7.829999999999999,False
14,2015-07-15,6.38,False
15,2015-07-16,6.09,False
16,2015-07-17,6.09,False
17,2015-07-18,1.7399999999999998,False
18,2015-07-19,1.16,False
19,2015-07-20,6.67,False
20,2015-07-21,5.22,False
21,2015-07-22,5.51,False
22,2015-07-23,6.09,False
23,2015-07-24,6.09,False
24,2015-07-25,2.32,False
25,2015-07-26,2.03,False
26,2015-07-27,6.67,False
27,2015-07-28,26.68,False
28,2015-07-29,28.999999999999996,False
29,2015-07-30,11.6,False
30,2015-07-31,8.12,False
0,2015-08-01,6.8999999999999995,False
1,2015-08-02,3.9,False
2,2015-08-03,26.4,False
3,2015-08-04,30.0,False
4,2015-08-05,27.9,False
5,2015-08-06,23.7,False
6,2015-08-07,18.0,False
7,2015-08-08,6.3,False
8,2015-08-09,3.9,False
9,2015-08-10,29.7,False
10,2015-08-11,29.4,False
11,2015-08-12,18.599999999999998,False
12,2015-08-13,15.6,False
13,2015-08-14,15.299999999999999,False
14,2015-08-15,3.9,False
15,2015-08-16,5.7,False
16,2015-08-17,18.599999999999998,False
17,2015-08-18,14.399999999999999,False
18,2015-08-19,15.299999999999999,False
19,2015-08-20,21.599999999999998,False
20,2015-08-21,28.5,False
21,2015-08-22,6.3,False
22,2015-08-23,2.6999999999999997,False
23,2015-08-24,25.2,False
24,2015-08-25,26.7,False
25,2015-08-26,16.5,False
26,2015-08-27,21.0,False
27,2015-08-28,22.2,False
28,2015-08-29,5.7,False
29,2015-08-30,3.3,False
30,2015-08-31,18.599999999999998,False
0,2015-09-01,15.299999999999999,False
1,2015-09-02,15.479999999999999,False
2,2015-09-03,17.82,False
3,2015-09-04,18.0,False
4,2015-09-05,2.6999999999999997,False
5,2015-09-06,3.06,False
6,2015-09-07,4.859999999999999,False
7,2015-09-08,11.7,False
8,2015-09-09,12.959999999999999,False
9,2015-09-10,11.52,False
10,2015-09-11,8.82,False
11,2015-09-12,3.06,False
12,2015-09-13,1.08,False
13,2015-09-14,9.719999999999999,False
14,2015-09-15,9.36,False
15,2015-09-16,10.08,False
16,2015-09-17,10.26,False
17,2015-09-18,10.98,False
18,2015-09-19,4.5,False
19,2015-09-20,3.42,False
20,2015-09-21,9.54,False
21,2015-09-22,10.98,False
22,2015-09-23,12.059999999999999,False
23,2015-09-24,12.059999999999999,False
24,2015-09-25,14.04,False
25,2015-09-26,1.98,False
26,2015-09-27,3.42,False
27,2015-09-28,7.199999999999999,False
28,2015-09-29,11.879999999999999,False
29,2015-09-30,13.5,False
0,2015-10-01,14.4,False
1,2015-10-02,10.24,False
2,2015-10-03,3.2,False
3,2015-10-04,2.24,False
4,2015-10-05,13.44,False
5,2015-10-06,13.44,False
6,2015-10-07,11.84,False
7,2015-10-08,11.52,False
8,2015-10-09,11.84,False
9,2015-10-10,6.72,False
10,2015-10-11,3.52,False
11,2015-10-12,9.6,False
12,2015-10-13,17.92,False
13,2015-10-14,13.120000000000001,False
14,2015-10-15,10.24,False
15,2015-10-16,13.44,False
16,2015-10-17,5.12,False
17,2015-10-18,2.24,False
18,2015-10-19,11.52,False
19,2015-10-20,9.92,False
20,2015-10-21,13.120000000000001,False
21,2015-10-22,10.24,False
22,2015-10-23,11.84,False
23,2015-10-24,3.2,False
24,2015-10-25,2.24,False
25,2015-10-26,10.88,False
26,2015-10-27,32.0,False
27,2015-10-28,25.92,False
28,2015-10-29,13.76,False
29,2015-10-30,8.96,False
30,2015-10-31,4.16,False
0,2015-11-01,3.04,False
1,2015-11-02,16.0,False
2,2015-11-03,15.200000000000001,False
3,2015-11-04,12.16,False
4,2015-11-05,12.32,False
5,2015-11-06,9.92,False
6,2015-11-07,2.4,False
7,2015-11-08,1.28,False
8,2015-11-09,12.0,False
9,2015-11-10,12.64,False
10,2015-11-11,6.72,False
11,2015-11-12,9.28,False
12,2015-11-13,8.48,False
13,2015-11-14,3.04,False
14,2015-11-15,2.24,False
15,2015-11-16,8.0,False
16,2015-11-17,9.6,False
17,2015-11-18,9.6,False
18,2015-11-19,10.56,False
19,2015-11-20,7.36,False
20,2015-11-21,3.52,False
21,2015-11-22,2.72,False
22,2015-11-23,8.32,False
23,2015-11-24,7.5200000000000005,False
24,2015-11-25,8.0,False
25,2015-11-26,3.2,False
26,2015-11-27,5.92,False
27,2015-11-28,2.72,False
28,2015-11-29,1.44,False
29,2015-11-30,9.28,False
0,2015-12-01,7.2,False
1,2015-12-02,10.4,False
2,2015-12-03,8.48,False
3,2015-12-04,8.64,False
4,2015-12-05,4.96,False
5,2015-12-06,1.92,False
6,2015-12-07,8.64,False
7,2015-12-08,10.88,False
8,2015-12-09,10.56,False
9,2015-12-10,16.0,False
10,2015-12-11,10.88,False
11,2015-12-12,3.68,False
12,2015-12-13,2.88,False
13,2015-12-14,10.72,False
14,2015-12-15,13.280000000000001,False
15,2015-12-16,14.24,False
16,2015-12-17,9.44,False
17,2015-12-18,12.48,False
18,2015-12-19,2.56,False
19,2015-12-20,1.92,False
20,2015-12-21,10.08,False
21,2015-12-22,13.120000000000001,False
22,2015-12-23,10.88,False
23,2015-12-24,7.04,False
24,2015-12-25,4.32,False
25,2015-12-26,3.36,False
26,2015-12-27,2.4,False
27,2015-12-28,7.5200000000000005,False
28,2015-12-29,10.72,False
29,2015-12-30,10.24,False
30,2015-12-31,12.96,False
0,2016-01-01,4.16,False
1,2016-01-02,3.12,False
2,2016-01-03,2.08,False
3,2016-01-04,8.32,False
4,2016-01-05,10.66,False
5,2016-01-06,10.92,False
6,2016-01-07,10.92,False
7,2016-01-08,17.42,False
8,2016-01-09,2.8600000000000003,False
9,2016-01-10,3.12,False
10,2016-01-11,9.88,False
11,2016-01-12,11.18,False
12,2016-01-13,15.08,False
13,2016-01-14,15.860000000000001,False
14,2016-01-15,14.3,False
15,2016-01-16,3.9000000000000004,False
16,2016-01-17,2.8600000000000003,False
17,2016-01-18,4.42,False
18,2016-01-19,18.72,False
19,2016-01-20,25.740000000000002,False
20,2016-01-21,18.2,False
21,2016-01-22,14.56,False
22,2016-01-23,3.64,False
23,2016-01-24,3.64,False
24,2016-01-25,26.0,False
25,2016-01-26,21.32,False
26,2016-01-27,17.16,False
27,2016-01-28,14.82,False
28,2016-01-29,13.0,False
29,2016-01-30,3.38,False
30,2016-01-31,2.8600000000000003,False
0,2016-02-01,15.399999999999999,False
1,2016-02-02,12.6,False
2,2016-02-03,11.2,False
3,2016-02-04,9.1,False
4,2016-02-05,11.2,False
5,2016-02-06,4.8999999999999995,False
6,2016-02-07,3.15,False
7,2016-02-08,13.649999999999999,False
8,2016-02-09,15.049999999999999,False
9,2016-02-10,35.0,False
10,2016-02-11,28.349999999999998,False
11,2016-02-12,17.15,False
12,2016-02-13,3.15,False
13,2016-02-14,1.75,False
14,2016-02-15,3.5,False
15,2016-02-16,10.85,False
16,2016-02-17,11.549999999999999,False
17,2016-02-18,12.25,False
18,2016-02-19,10.5,False
19,2016-02-20,2.8,False
20,2016-02-21,1.4,False
21,2016-02-22,9.799999999999999,False
22,2016-02-23,10.5,False
23,2016-02-24,9.1,False
24,2016-02-25,7.699999999999999,False
25,2016-02-26,7.699999999999999,False
26,2016-02-27,2.0999999999999996,False
27,2016-02-28,1.4,False
28,2016-02-29,7.699999999999999,False
0,2016-03-01,17.009999999999998,False
1,2016-03-02,18.48,False
2,2016-03-03,21.0,False
3,2016-03-04,18.48,False
4,2016-03-05,4.83,False
5,2016-03-06,2.94,False
6,2016-03-07,14.7,False
7,2016-03-08,14.28,False
8,2016-03-09,14.28,False
9,2016-03-10,20.79,False
10,2016-03-11,14.91,False
11,2016-03-12,4.83,False
12,2016-03-13,4.2,False
13,2016-03-14,12.6,False
14,2016-03-15,16.169999999999998,False
15,2016-03-16,14.7,False
16,2016-03-17,13.02,False
17,2016-03-18,12.18,False
18,2016-03-19,5.04,False
19,2016-03-20,2.94,False
20,2016-03-21,14.91,False
21,2016-03-22,11.549999999999999,False
22,2016-03-23,11.129999999999999,False
23,2016-03-24,15.54,False
24,2016-03-25,6.72,False
25,2016-03-26,3.15,False
26,2016-03-27,4.2,False
27,2016-03-28,12.6,False
28,2016-03-29,10.29,False
29,2016-03-30,16.169999999999998,False
30,2016-03-31,12.18,False
0,2016-04-01,7.000000000000001,False
1,2016-04-02,1.4000000000000001,False
2,2016-04-03,1.9600000000000002,False
3,2016-04-04,10.64,False
4,2016-04-05,13.72,False
5,2016-04-06,8.96,False
6,2016-04-07,8.96,False
7,2016-04-08,7.280000000000001,False
8,2016-04-09,1.6800000000000002,False
9,2016-04-10,1.4000000000000001,False
10,2016-04-11,6.16,False
11,2016-04-12,5.6000000000000005,False
12,2016-04-13,8.120000000000001,False
13,2016-04-14,7.5600000000000005,False
14,2016-04-15,6.720000000000001,False
15,2016-04-16,2.5200000000000005,False
16,2016-04-17,0.8400000000000001,False
17,2016-04-18,5.32,False
18,2016-04-19,6.16,False
19,2016-04-20,7.000000000000001,False
20,2016-04-21,7.280000000000001,False
21,2016-04-22,5.040000000000001,False
22,2016-04-23,1.6800000000000002,False
23,2016-04-24,0.8400000000000001,False
24,2016-04-25,8.120000000000001,False
25,2016-04-26,27.160000000000004,False
26,2016-04-27,28.000000000000004,False
27,2016-04-28,16.240000000000002,False
28,2016-04-29,8.96,False
29,2016-04-30,2.24,False
0,2016-05-01,4.37,False
1,2016-05-02,15.870000000000001,False
2,2016-05-03,20.470000000000002,False
3,2016-05-04,22.080000000000002,False
4,2016-05-05,23.0,False
5,2016-05-06,19.78,False
6,2016-05-07,5.75,False
7,2016-05-08,1.84,False
8,2016-05-09,17.94,False
9,2016-05-10,17.48,False
10,2016-05-11,12.65,False
11,2016-05-12,14.49,False
12,2016-05-13,14.72,False
13,2016-05-14,3.68,False
14,2016-05-15,2.3000000000000003,False
15,2016-05-16,14.030000000000001,False
16,2016-05-17,17.02,False
17,2016-05-18,10.58,False
18,2016-05-19,13.110000000000001,False
19,2016-05-20,13.8,False
20,2016-05-21,4.6000000000000005,False
21,2016-05-22,3.91,False
22,2016-05-23,9.89,False
23,2016-05-24,18.17,False
24,2016-05-25,18.630000000000003,False
25,2016-05-26,15.64,False
26,2016-05-27,13.8,False
27,2016-05-28,3.91,False
28,2016-05-29,3.22,False
29,2016-05-30,3.22,False
30,2016-05-31,14.49,False
0,2016-06-01,12.48,False
1,2016-06-02,14.040000000000001,False
2,2016-06-03,16.64,False
3,2016-06-04,2.8600000000000003,False
4,2016-06-05,2.08,False
5,2016-06-06,9.620000000000001,False
6,2016-06-07,13.26,False
7,2016-06-08,11.96,False
8,2016-06-09,10.92,False
9,2016-06-10,10.4,False
10,2016-06-11,1.82,False
11,2016-06-12,2.34,False
12,2016-06-13,18.98,False
13,2016-06-14,22.1,False
14,2016-06-15,26.0,False
15,2016-06-16,16.900000000000002,False
16,2016-06-17,17.42,False
17,2016-06-18,5.720000000000001,False
18,2016-06-19,4.42,False
19,2016-06-20,11.700000000000001,False
20,2016-06-21,17.16,False
21,2016-06-22,13.52,False
22,2016-06-23,14.040000000000001,False
23,2016-06-24,22.1,False
24,2016-06-25,3.9000000000000004,False
25,2016-06-26,3.12,False
26,2016-06-27,10.4,False
27,2016-06-28,14.82,False
28,2016-06-29,18.72,False
29,2016-06-30,16.38,False
0,2016-07-01,9.3,False
1,2016-07-02,2.17,False
2,2016-07-03,1.24,False
3,2016-07-04,1.8599999999999999,False
4,2016-07-05,8.37,False
5,2016-07-06,10.23,False
6,2016-07-07,8.37,False
7,2016-07-08,13.02,False
8,2016-07-09,3.41,False
9,2016-07-10,1.55,False
10,2016-07-11,10.23,False
11,2016-07-12,8.99,False
12,2016-07-13,9.61,False
13,2016-07-14,9.61,False
14,2016-07-15,7.75,False
15,2016-07-16,1.8599999999999999,False
16,2016-07-17,0.62,False
17,2016-07-18,10.23,False
18,2016-07-19,9.92,False
19,2016-07-20,12.4,False
20,2016-07-21,9.61,False
21,2016-07-22,9.92,False
22,2016-07-23,2.79,False
23,2016-07-24,3.1,False
24,2016-07-25,10.23,False
25,2016-07-26,31.0,False
26,2016-07-27,26.35,False
27,2016-07-28,14.879999999999999,False
28,2016-07-29,11.16,False
29,2016-07-30,2.17,False
30,2016-07-31,2.17,False
0,2016-08-01,15.400000000000002,False
1,2016-08-02,18.76,False
2,2016-08-03,25.76,False
3,2016-08-04,24.360000000000003,False
4,2016-08-05,15.96,False
5,2016-08-06,3.6400000000000006,False
6,2016-08-07,5.040000000000001,False
7,2016-08-08,15.680000000000001,False
8,2016-08-09,14.280000000000001,False
9,2016-08-10,17.080000000000002,False
10,2016-08-11,19.040000000000003,False
11,2016-08-12,14.280000000000001,False
12,2016-08-13,2.8000000000000003,False
13,2016-08-14,3.08,False
14,2016-08-15,28.000000000000004,False
15,2016-08-16,21.840000000000003,False
16,2016-08-17,14.840000000000002,False
17,2016-08-18,19.6,False
18,2016-08-19,17.080000000000002,False
19,2016-08-20,3.9200000000000004,False
20,2016-08-21,3.9200000000000004,False
21,2016-08-22,13.72,False
22,2016-08-23,15.96,False
23,2016-08-24,10.920000000000002,False
24,2016-08-25,12.88,False
25,2016-08-26,10.080000000000002,False
26,2016-08-27,3.3600000000000003,False
27,2016-08-28,3.08,False
28,2016-08-29,10.080000000000002,False
29,2016-08-30,11.200000000000001,False
30,2016-08-31,13.160000000000002,False
0,2016-09-01,7.4,False
1,2016-09-02,5.55,False
2,2016-09-03,2.96,False
3,2016-09-04,1.48,False
4,2016-09-05,1.85,False
5,2016-09-06,7.03,False
6,2016-09-07,7.77,False
7,2016-09-08,8.14,False
8,2016-09-09,7.4,False
9,2016-09-10,1.85,False
10,2016-09-11,1.1099999999999999,False
11,2016-09-12,7.03,False
12,2016-09-13,6.29,False
13,2016-09-14,5.92,False
14,2016-09-15,8.14,False
15,2016-09-16,11.1,False
16,2016-09-17,2.2199999999999998,False
17,2016-09-18,2.2199999999999998,False
18,2016-09-19,5.18,False
19,2016-09-20,5.92,False
20,2016-09-21,7.4,False
21,2016-09-22,5.92,False
22,2016-09-23,37.0,False
23,2016-09-24,8.14,False
24,2016-09-25,5.55,False
25,2016-09-26,25.53,False
26,2016-09-27,19.98,False
27,2016-09-28,12.58,False
28,2016-09-29,11.1,False
29,2016-09-30,9.99,False
0,2016-10-01,11.760000000000002,False
1,2016-10-02,5.6000000000000005,False
2,2016-10-03,19.6,False
3,2016-10-04,19.6,False
4,2016-10-05,35.84,False
5,2016-10-06,56.00000000000001,False
6,2016-10-07,31.92,False
7,2016-10-08,7.280000000000001,False
8,2016-10-09,5.040000000000001,False
9,2016-10-10,32.480000000000004,False
10,2016-10-11,31.92,False
11,2016-10-12,23.520000000000003,False
12,2016-10-13,15.680000000000001,False
13,2016-10-14,24.64,False
14,2016-10-15,7.280000000000001,False
15,2016-10-16,2.8000000000000003,False
16,2016-10-17,15.120000000000001,False
17,2016-10-18,17.92,False
18,2016-10-19,11.760000000000002,False
19,2016-10-20,13.440000000000001,False
20,2016-10-21,19.6,False
21,2016-10-22,8.4,False
22,2016-10-23,4.48,False
